player_id,gamer_tag,state,events_played,sets_played,win_rate,weighted_win_rate,avg_seed_delta,opponent_strength,character_sets,character_win_rate,character_weighted_win_rate,character_usage_rate,upset_rate,activity_score,tournaments_played,latest_event_start,avg_event_entrants,max_event_entrants,events_with_known_entrants,large_event_threshold,large_event_share,events_with_known_state,inferred_state,inferred_state_confidence,home_state,home_state_inferred,home_state_confidence,home_country,home_country_inferred,home_country_confidence
1253838,everyone else,GA,8,41,0.6097560975609756,0.6113484204823539,-0.625,0.2320064493024964,0,,,0.0,0.23076923076923078,12.100000000000001,8,1763686800,38.0,50,8,32,0.875,8,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
282674,STiCK,GA,1,5,0.6,0.6000000000000001,-1.0,0.14082732082732083,0,,,0.0,0.0,1.5,1,1757030400,28.0,28,1,32,0.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
3493778,Moeru ~,MD,1,5,0.6,0.6000000000000001,3.0,0.09399933399933401,0,,,0.0,0.0,1.5,1,1763686800,42.0,42,1,32,1.0,1,,,MD,False,1.0,UNITED STATES,False,1.0
1046075,Cake,AL,2,10,0.6,0.6,-3.0,0.13472934472934472,0,,,0.0,0.0,3.0,2,1757635200,36.0,39,2,32,1.0,2,,,AL,False,1.0,UNITED STATES,False,1.0
1653684,varunk,GA,2,10,0.6,0.6,7.0,0.1645364932002863,0,,,0.0,0.5,3.0,2,1762477200,42.5,50,2,32,1.0,2,,,GA,False,1.0,UNITED STATES,False,1.0
547843,pibble12,GA,1,5,0.6,0.6,8.0,0.05363776008937299,0,,,0.0,0.0,1.5,1,1761264000,43.0,43,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
4891342,ToxiC,,1,5,0.6,0.6,4.0,0.1702020202020202,0,,,0.0,0.3333333333333333,1.5,1,1761868800,50.0,50,1,32,1.0,1,,,,False,,,False,
2426222,DOUG,GA,1,5,0.6,0.6,-2.0,0.0881923076923077,0,,,0.0,0.0,1.5,1,1762477200,35.0,35,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
867830,Retro18,GA,1,5,0.6,0.6,11.0,0.08887641082885138,0,,,0.0,0.0,1.5,1,1761868800,50.0,50,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
2366887,FreeDubs,GA,1,5,0.6,0.6,3.0,0.11157509157509157,0,,,0.0,0.0,1.5,1,1759449600,32.0,32,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
499333,Vivid,GA,3,15,0.6,0.5999999999999999,0.6666666666666666,0.1142421563943303,0,,,0.0,0.2,4.5,3,1763686800,41.333333333333336,43,3,32,1.0,3,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
35695,JankTrees!,GA,12,61,0.6065573770491803,0.5996080001851807,2.1666666666666665,0.15253528049112625,0,,,0.0,0.3448275862068966,18.1,12,1763686800,38.25,50,12,32,1.0,12,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
2537853,Barbashop,,7,34,0.5882352941176471,0.591830065079486,2.142857142857143,0.17795633016221252,0,,,0.0,0.26666666666666666,10.4,7,1762477200,35.142857142857146,41,7,32,0.8571428571428571,7,GA,1.0,GA,True,1.0,US,True,1.0
253909,KumaDusk,GA,9,44,0.5909090909090909,0.5912191441334198,-4.222222222222222,0.16590281314972447,0,,,0.0,0.25,13.4,9,1763686800,38.77777777777778,50,9,32,1.0,9,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
264290,squirtleB,,2,10,0.6,0.58647835832996,-2.0,0.06128135308627299,0,,,0.0,0.0,3.0,2,1761264000,41.5,43,2,32,1.0,2,,,,False,,,False,
997285,Steamedklams,,9,40,0.55,0.5631362535991297,2.0,0.1587913569297119,0,,,0.0,0.2631578947368421,13.0,9,1763686800,38.666666666666664,50,9,32,1.0,9,GA,1.0,GA,True,1.0,UNITED STATES,False,1.0
1227401,Terry Labonte,GA,2,9,0.5555555555555556,0.5517096929185306,4.5,0.16850545968193026,0,,,0.0,0.0,2.9,2,1763082000,37.5,43,2,32,1.0,2,,,GA,False,1.0,UNITED STATES,False,1.0
225744,Z I C O,GA,6,27,0.5555555555555556,0.5515886126750232,1.8333333333333333,0.06345391776266122,0,,,0.0,0.16666666666666666,8.7,6,1763082000,39.5,50,6,32,1.0,6,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
2721225,pristinetao,,7,31,0.5483870967741935,0.5511374508705751,1.8571428571428572,0.11942203968206035,0,,,0.0,0.23529411764705882,10.1,7,1761868800,34.142857142857146,50,7,32,0.8571428571428571,7,GA,1.0,GA,True,1.0,US,True,1.0
38830,Ave~,,6,26,0.5384615384615384,0.5383234244957618,-4.333333333333333,0.13737929167305826,0,,,0.0,0.0,8.6,6,1763686800,41.166666666666664,50,6,32,1.0,6,GA,1.0,GA,True,1.0,US,True,1.0
1812177,red dot,GA,12,51,0.5294117647058824,0.53272099940089,3.8333333333333335,0.09625750155573574,0,,,0.0,0.23076923076923078,17.1,12,1763686800,37.916666666666664,50,12,32,0.9166666666666666,12,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
1218383,MilesisBae,VA,6,26,0.5384615384615384,0.5211241765224541,0.16666666666666666,0.19304508361617584,0,,,0.0,0.35714285714285715,8.6,6,1763082000,36.333333333333336,43,6,32,0.8333333333333334,6,GA,1.0,VA,False,1.0,UNITED STATES,False,1.0
1764076,Twist!?,GA,7,29,0.5172413793103449,0.5052996456832484,-1.2857142857142858,0.088981511939167,0,,,0.0,0.21428571428571427,9.9,7,1763686800,40.714285714285715,50,7,32,1.0,7,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
4240164,Rain~,GA,14,57,0.5087719298245614,0.5025306084494513,5.285714285714286,0.1600777310132172,0,,,0.0,0.25,19.7,14,1763686800,35.57142857142857,50,14,32,0.8571428571428571,14,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
1233605,moch,GA,1,4,0.5,0.5,2.0,0.04943547306352185,0,,,0.0,0.0,1.4,1,1763686800,42.0,42,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
3383429,Astrid,GA,1,4,0.5,0.5,13.0,0.08738095238095238,0,,,0.0,0.5,1.4,1,1760662800,37.0,37,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
875431,Stain,GA,1,4,0.5,0.5,1.0,0.19081462016244624,0,,,0.0,0.5,1.4,1,1761264000,43.0,43,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
5091845,Boat,,1,4,0.5,0.5,1.0,0.04928475422427035,0,,,0.0,0.0,1.4,1,1763686800,42.0,42,1,32,1.0,1,,,,False,,,False,
181792,Cobalt,GA,2,8,0.5,0.5,-3.5,0.16664510006901312,0,,,0.0,0.25,2.8,2,1763082000,41.0,50,2,32,1.0,2,,,GA,False,1.0,UNITED STATES,False,1.0
